Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
paxful.com-bitcoin-escrow-trade.c3tekno.net,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
kimclarkwriter.com,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1
cbdadhacks.com,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1
halestelevision.co.uk,0,0,1,4,0,0,0,0,0,0,1,0,0,1,0,1
lecoindumedecin.poleinternet.com,0,0,1,5,0,0,1,0,0,0,0,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
rockysite.net,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,1
mailgcccdeduowa.my-free.website,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
inter-acao-com-voce.000webhostapp.com,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
atendimento-sac-pg.joomla.com,0,0,1,4,0,0,0,1,0,0,1,0,0,1,0,1
admin97759.typeform.com,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1
bnkrealestate.com,0,0,1,5,0,0,0,0,0,1,1,0,0,1,0,1
storage.googleapis.com,0,0,1,2,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,0,0,1,0,1
cafecitoperez.ivanidzakovic.com,0,0,1,6,0,0,0,0,0,0,1,0,0,1,0,1
nhomkinhlongxuyen.com,0,0,1,8,0,0,0,0,0,0,1,0,0,1,0,1
ftitc.com,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
thorrak.com,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
illiberal-session.000webhostapp.com,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
175.107.206.134,1,0,1,4,0,0,0,0,1,1,1,0,0,1,0,1
waytoketo.com,0,0,1,4,0,0,0,0,0,0,1,0,0,1,0,1
jimryky.blogspot.com,0,0,0,3,0,0,1,0,1,1,1,0,0,1,0,1
sparkpassedecom.com,0,0,1,2,0,0,0,0,0,1,1,0,0,1,0,1
proteccionadministrada.com.mx,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1
totaloverland.com,0,0,0,3,0,0,0,0,0,0,1,0,1,1,0,1
idioblastic-engine.000webhostapp.com,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
chikh-ali.com,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,1
tptelecom.it,0,0,1,9,0,0,0,0,0,0,0,0,0,1,0,1
benson6303.com,0,1,1,5,0,0,0,0,0,0,0,0,0,1,0,1
porezi.rs,0,0,1,4,0,0,0,0,0,1,1,0,0,1,0,1
nordcity.by,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1
centromusicalpaternense.es:443,0,0,1,2,0,0,0,0,0,1,1,0,0,1,0,1
0442d60.wcomhost.com,0,0,1,4,0,0,1,0,0,0,1,0,0,1,0,1
recover-paypal.com,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,1
mail.hethartthuiszorg.nl,0,0,1,2,0,0,0,0,0,1,1,0,0,1,0,1
cm1.info,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,1,0,0,1,0,1
olariacassiel.com.br,0,0,1,4,0,0,0,0,0,1,1,0,0,1,0,1
anjoe.com,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,1
honestum-hk.xyz,0,0,1,3,0,0,0,1,0,1,1,1,1,1,1,1
excelcarela.org,0,0,1,6,0,0,0,0,0,1,1,1,0,1,0,1
alwalaatours.com,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,1
setaccess.webflow.io,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
c7d5c37a-d73e-4f73-9a99-c6a504a53cbd.htmlcomponentservice.com,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
longislandtopten.buzz,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
flemingtapetes.net.br,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,1
chatx-whatsapp.guied7.my.id,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
genipaper.com,0,0,1,3,0,0,0,0,1,1,1,0,0,1,0,1
turkmcse.com,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1
ht.ly,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1
hotdealsaz.com,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,1
comoliberarhuawei.com,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,1
dotpay.e-pocztex.pl,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1
gcspolk.com,0,0,1,4,0,0,0,0,0,0,1,0,0,1,0,1
tek.link,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1
livewild.co,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1
thapthan.ac.th,0,0,1,5,0,0,0,0,0,1,1,0,0,1,0,1
royaltytravelusa.net,0,1,1,2,0,0,0,0,0,1,1,1,1,1,1,1
theaquaticmall.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
greenworldlogistics.com,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
jjscdc.cn,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1
boa-cgi.com,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,1
itauconfirmsecurity.com,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
cli.re,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1
verificacaoitau.com,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
ourstaf.com,0,0,0,3,0,0,0,0,0,0,1,1,1,1,1,1
magalupromo2020.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
is.gd,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
0442d60.wcomhost.com,0,0,0,2,0,0,1,0,0,0,1,0,0,1,0,1
thesamjain.com,0,0,1,5,0,0,0,0,0,0,1,0,0,1,0,1
chaseoip.gotdns.ch,0,0,1,4,0,0,0,0,1,1,1,0,0,1,0,1
donplitka.in.ua,0,0,1,6,0,0,0,0,0,1,1,0,0,1,0,1
avatariagoldhack.blogcu.com,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
chiatena.zxy.me,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,1
runescape-mobile.ru,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
maanprofessionals.nl,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1
a0606fd403668c961e9c-2735b9aa10f99e23cb0338f1a0bdc577.ssl.cf2.rackcdn.com,0,0,1,4,0,0,0,1,0,1,1,0,0,1,0,1
taalim.ma,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
kshconsultingllc.com,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1
surveygizmo.com,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,1
vk.com,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1
csgoxfarm.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
secure.runescape.com-en.ru,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,1
eternityflooringcom-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,0,0,1,0,1
nikki.center,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1
meljackson.net,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
35.188.36.185,1,0,0,3,0,0,0,0,0,1,1,0,0,1,0,1
ca-opi7.club,0,0,0,4,0,0,0,1,0,1,1,1,1,1,1,1
toriyamabattery.com,0,0,0,2,0,0,0,0,0,0,1,1,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,0,0,1,0,1
docs.google.com,0,0,1,7,0,0,0,0,1,1,1,0,0,1,0,1
t.co,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
vmorefraud.com,0,0,1,4,0,0,0,0,0,0,1,0,0,1,0,1
mail.oficinas-valencia.com,0,0,1,3,0,0,0,1,0,0,1,0,0,1,0,1
waylandplanninganddevelopment.uk,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1
mega-comprapremiada.com,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,1
xool.cc,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
laibia.com,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
evnt.com.br,0,0,1,10,0,0,1,0,0,1,1,0,0,1,0,1
185.224.130.67,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
chat-whatsapp-grub.freetcp.com,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
mensajeriagestionar.com.ar,0,0,1,10,0,0,0,0,0,1,1,0,0,1,0,1
atendimento-pg-series.joomla.com,0,0,1,3,0,0,0,1,0,0,1,0,0,1,0,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,1,0,0,1,0,1
magaluofertasevoce.com,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
flavahairdesign.co.za,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1
xmley.codesandbox.io,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
heartstrongyoga.com,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,1
securingbravoonly.quibee.com.my,0,0,1,3,0,0,0,0,1,1,1,0,0,1,0,1
165.22.103.235,1,0,1,5,0,0,0,0,0,1,1,0,0,1,0,1
kensonsitepcrepair.com,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,1
freetrafficprofitsystem.com,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,1
storage.googleapis.com,0,1,1,3,0,0,1,0,1,1,1,0,0,1,0,1
drive.google.com,0,0,1,4,0,0,0,0,0,1,1,0,0,1,0,1
paypal.verylegit.link,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1
secure.runescape.com-as.ru,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,1
itmrs.com,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,1
fotovideografie.ro,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1
duluxshop.lk,0,0,1,3,0,0,0,0,1,1,1,0,0,1,0,1
swallowthisbitchpics.com,0,0,1,8,0,0,0,0,0,1,0,0,0,1,0,1
wishnquotes.com,0,0,1,4,0,0,0,0,0,0,1,0,0,1,0,1
vmorefraud.com,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,1
xn--wellness-rhn-fjb.de,0,0,1,3,0,0,0,1,0,1,1,0,0,1,0,1
izishop.info,0,0,1,4,0,0,0,0,0,0,1,0,0,1,0,1
lakshmipurmachinery.com,0,0,1,4,0,0,0,0,0,1,1,0,0,1,0,1
villasakuraubud.com,0,0,1,6,0,0,0,0,0,0,0,0,0,1,0,1
cpccivils-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,0,0,1,0,1
rcone.kvhkosher.org,0,1,1,3,0,0,0,0,0,1,1,0,0,1,0,1
liderfmtocos.website.radio.br,0,0,1,7,0,0,0,0,0,1,1,1,0,1,0,1
resolvemyaccount-paypal.casacam.net,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,1
bodybytoddondemand.com,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,1
mijn-sns-online-verificatie.xyz,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
squads.com.au,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,1
resieacoea.ml,0,1,1,3,0,0,0,0,0,1,1,0,0,1,0,1
waverif.misecure.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
gov-uktax.services,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
americantyre.com.br,0,0,1,4,0,0,0,0,0,1,1,0,0,1,0,1
pruprioritas.net,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,1
seireshd.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
storage.googleapis.com,0,0,1,3,0,0,1,0,1,1,1,0,0,1,0,1
asp403r.paperless.com.pe,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
bigcredjf.com.br,0,1,1,4,0,0,0,0,0,1,1,0,0,1,0,1
paypalverifycentral.com,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1
cimer-basvurcomtr.com,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
inntenlena.ml,0,0,1,2,1,0,0,0,0,1,1,1,0,1,0,1
acadianaliquor.com,0,0,1,5,0,0,0,0,0,0,1,1,1,1,1,1
antiwto.jinbo.net,0,0,1,6,0,0,0,0,0,1,1,0,0,1,0,1
gansta-paradise.com,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
likevsem.hop.ru,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
bicicentroslezama.com,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
hltps-wwv-bancoripley-cl.publicidadtechtre.com,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1
ee-activity.com,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
sucursalbancolombiapesonal.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
cafecitoperez.ivanidzakovic.com,0,0,1,6,0,0,0,0,0,0,1,0,0,1,0,1
lankeshpatrike.com,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1
customerr-loginn.amazonn.com.aksesupdatesverify09.com,0,0,1,2,0,0,0,1,0,0,1,1,1,1,1,1
wonderpillars.in,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,1
123formbuilder.com,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
kenovel.store,0,0,0,2,0,0,0,0,1,1,1,0,0,1,0,1
ftp.lesterandco.com,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1
cartoworld.co.ke,0,0,1,4,0,0,0,0,0,1,1,0,0,1,0,1
beta.kenaidanceta.com,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,1
sylviamclain-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,0,0,1,0,1
livenmitac-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,0,0,1,0,1
jimryky.blogspot.com,0,0,0,3,0,0,1,0,1,1,1,0,0,1,0,1
nordichairistanbul.com,0,0,1,3,0,0,0,0,0,1,0,0,0,1,0,1
brewingredients.com,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,1
lansparpofa1987.blogspot.be,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
storage.googleapis.com,0,1,1,3,0,0,1,0,1,1,1,0,0,1,0,1
lunaclothing-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,0,0,1,0,1
paullemmerick.com,0,0,1,4,0,0,0,0,0,0,1,0,0,1,0,1
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,0,0,0,1,0,1,0,1
quintascastaldi.com.br,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,1
acct-scsouthmountain-inv.org,0,0,1,3,0,0,0,1,1,1,1,0,0,1,0,1
paypalp.ontraport.com,0,0,1,12,0,0,1,0,0,0,0,0,0,1,0,1
desikilitmarket.com,0,0,1,4,0,0,1,0,0,0,0,0,0,1,0,1
xn--hravfall-9za.com,0,0,1,2,0,0,0,1,0,1,0,0,0,1,0,1
netciti.id,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
samcool.org,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1
key-coats.co.uk,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,1
mailiaatt.weebly.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
jesamondo.com,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,1
jimryky.blogspot.com,0,0,0,3,0,0,1,0,1,1,1,0,0,1,0,1
semconnord-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,0,0,1,0,1
worldyouthsummit.org,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1
m5wx.com,0,0,1,7,0,0,1,0,0,0,1,0,0,1,0,1
refailogistics.com,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1
wardace.ru:443,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
itaucomvoce.com,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
rebrand.ly,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1
k12inc-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,0,0,1,0,1
mun4afghanistan.com,0,0,1,4,0,0,0,0,0,0,1,0,0,1,0,1
frysconstucttehe.com,0,0,1,5,0,0,0,0,0,0,1,0,0,1,0,1
rplg.co,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
tokokainbandung.com,0,0,1,10,0,0,0,0,0,0,1,0,1,1,0,1
celebshine.com,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
team.cmgcharleston.com,0,0,1,8,0,0,0,0,0,0,0,0,0,1,0,1
margottepsychotherapy.com,0,0,0,2,0,0,0,0,1,1,1,0,0,1,0,1
ap-login.com,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1
vk.cc,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1
frsthorizon.com-ahix.937101.tspca.org,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1
vadodaramarathon.com,0,0,1,6,0,0,0,0,0,0,1,0,0,1,0,1
betasusgunceladres.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
myrnd.info,0,1,1,8,0,0,0,0,0,0,1,0,0,1,0,1
drive.google.com,0,0,1,4,0,0,0,0,0,1,1,0,0,1,0,1
winavena.com,0,0,1,8,0,0,0,0,0,0,0,1,0,1,0,1
enigreen.net,0,0,1,4,0,0,0,0,0,0,1,0,0,1,0,1
amazon.de.signin.verification.openid.5935156.misshydjesen.tk,0,0,1,3,0,0,0,0,0,1,1,0,0,1,0,1
storage.googleapis.com,0,0,1,2,0,0,0,0,1,1,1,0,0,1,0,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,1,0,0,1,0,1
dzd.rksmb.org,0,0,1,5,0,0,1,0,0,0,1,0,0,1,0,1
esapcepro-org.com,0,0,1,4,0,0,0,1,0,1,1,0,0,1,0,1
burkestar.com,0,1,1,5,0,0,0,0,0,0,1,0,0,1,0,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,1,0,0,1,0,1
madebrummi.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
worldativelion.my-free.website,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
tubepchiunuoc.com,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1
pages-user-blocked.cf,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
han.gl,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1
interoptika.hu,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1
playarprint.com,0,0,1,2,0,0,1,0,0,1,1,0,0,1,0,1
taucard2.com,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
ronaldjamesgroup.co,0,0,1,5,0,0,0,0,0,0,1,0,0,1,0,1
playarprint.com,0,0,1,2,0,0,1,0,0,1,1,0,0,1,0,1
dropbox.com,0,0,1,2,0,0,1,0,0,1,1,0,0,1,0,1
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,0,0,0,1,0,1,0,1
advonationusa.com,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,1
icloud.com.support-careplus.com,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
andrewcarr.org,0,0,1,5,0,0,0,0,0,0,1,0,0,1,0,1
gkjx168.com,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1
easysbyskegroup.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
login-bank.org,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
cartetitolari.mps.it.id1998199.xyz,0,0,1,3,0,0,0,0,0,0,1,1,1,1,1,1
eaglewebster.net,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
americanasofertasdiarias.com,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1
comoliberarhuawei.com,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,1
espaceclientv1.fr,0,0,1,5,0,0,0,0,0,0,1,0,0,1,0,1
promohinotruck.com,0,0,1,5,0,0,0,0,0,0,1,0,0,1,0,1
e-castle.co.kr,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,1
trulytravelistic.com,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
drcorreamejoresimplantes.com,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1
webloginnavigator-dewebkonto.cloud,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1
playarprint.com,0,0,1,2,0,0,1,0,0,1,1,0,0,1,0,1
originalsystems.it,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1
autorizador5.com.br,0,0,1,8,0,0,0,0,0,1,1,0,0,1,0,1
smartdms.in,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1
gryffilm.wz.cz,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1
printerparts.co.ke,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1
logok.org,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,1
eve292929.dothome.co.kr,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
utrackafrica.com,0,1,1,4,0,0,0,0,0,0,0,0,0,1,0,1
ghorana.com,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,1
skinsblazer.com,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1
view.genial.ly,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1
grindtimegym.com,0,0,1,7,0,0,0,0,0,0,1,0,0,1,0,1
appviagespontosbr.com,0,0,1,6,0,0,0,0,0,0,1,0,0,1,0,1
join-groub-whatsapp34.25u.com,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
recover.tym.tw,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1
optus.verification.online-australia.co,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
mitrasolusiseragam.com,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
lokumdukkani.com,0,0,1,7,0,0,0,0,0,0,0,0,0,1,0,1
skinponkits.club,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
chaseoip.gotdns.ch,0,0,1,4,0,0,0,0,1,1,1,0,0,1,0,1
abril-zerando-o-estoque-4-k.com,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1
play2win.buzz,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1
wirereach53.com,0,0,1,4,0,0,0,0,0,0,1,0,0,1,0,1
tokokainbandung.com,0,0,1,9,0,0,0,0,0,0,1,0,1,1,0,1
profinishmi.com,0,1,1,4,0,0,0,0,0,0,1,0,0,1,0,1
quarentenadepromocoes.u51u.tech,0,0,1,2,0,0,0,0,0,0,1,1,1,1,1,1
slotsmaxbet.net,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1
eliotecae-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,0,0,1,0,1
venturegroupit.com,0,0,1,3,0,0,1,0,0,0,0,0,0,1,0,1
chikh-ali.com,0,0,1,4,0,0,0,1,0,0,1,0,0,1,0,1
ersfilter-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,0,0,1,0,1
identificacaodoaluno.auladelibrastvines.dnsabr.com,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
oaidioaa.com,0,0,1,5,0,0,0,0,0,0,1,0,0,1,0,1
dhlexpressmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
zoohanpro.com,0,0,1,2,0,0,0,0,0,1,1,0,0,1,0,1
cafecitoperez.ivanidzakovic.com,0,0,1,6,0,0,0,0,0,0,1,0,0,1,0,1
lp2m.umsu.ac.id,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,1
verified-paxful.com,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
thespeedofmoney.com,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
vk-activation.ml,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
nordichairistanbul.com,0,0,1,3,0,0,0,0,0,1,0,0,0,1,0,1
semprepres.sslblindado.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
sucursalpersonas.iingresosegurogrupobancolombia.co,0,0,1,2,0,0,0,0,0,0,1,1,1,1,1,1
kupony.allegro.secfence.lesavik.net,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
cartetitolari.mps.it.id1998199.xyz,0,0,1,3,0,0,0,0,0,0,1,1,1,1,1,1
email302.com,0,0,1,6,0,0,0,0,0,0,1,0,0,1,1,1
sinpasaqua.site,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
pmm.ac.in,0,0,1,5,0,0,0,0,0,0,1,0,0,1,0,1
duluxshop.lk,0,0,1,4,0,0,0,0,1,1,1,0,0,1,0,1
suncityfoaminsulation.com,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
kellvesweden-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,0,0,1,0,1
howitfix.com,0,0,0,3,0,0,1,0,0,1,0,0,0,1,0,1
vakantieverhuur.be,0,0,1,3,0,0,0,0,0,1,1,0,0,1,0,1
society-recovery-depart.my.id,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1
security.paypal.com.userid.874585.compraycambia.com,0,0,1,5,0,0,0,0,0,1,1,0,0,1,0,1
forms.gle,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
vanillaprepaycard.com,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
db.clickexperts.net,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,1
ams-business-7.hostwindsdns.com,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,1
firebasestorage.googleapis.com,0,0,1,5,0,0,1,0,1,1,1,0,0,1,0,1
infocheckxahwozvdjtvv1l08.burrow.io,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1
wdestaques11.modelodeaproveitar.com,0,0,1,5,0,0,0,0,0,0,1,0,0,1,0,1
fromserve.joomla.com,0,0,1,4,0,0,0,0,0,0,1,0,0,1,0,1
sucursalvirtualpersonas.info,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
sites.google.com,0,0,0,3,0,0,0,0,0,1,1,0,0,1,0,1
lightandlight.in,0,1,1,10,0,0,0,0,0,0,1,0,0,1,0,1
fb-recovery-10000076932-it.tk,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1
pg-series-atendimento.joomla.com,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,1
supercentroelfuerte.com,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1
alpha-mail-server3.ns01.info,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0,1
cartrophen.com.br,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
gesical.com,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1
bellat.net,0,0,1,4,0,0,0,0,0,1,1,0,0,1,0,1
agriaffaires.com-enquiry-id-92735.tilexhome.com,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
mail.tik.info.pl,0,0,1,7,0,0,0,0,0,0,0,0,0,1,0,1
